Format Version,1.23,Take Name,Take 2024-04-18 09.52.19 AM_001,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-04-18 09.55.24.539 AM,Capture Start Frame,4710452,Total Frames in Take,4242,Total Exported Frames,4242,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker
,Name,Drone_Marker:Label,Drone_Marker:Label,Drone_Marker:Label
,ID,"2C1C5CDEFD5A11EEF196A13ACAB88A83","2C1C5CDEFD5A11EEF196A13ACAB88A83","2C1C5CDEFD5A11EEF196A13ACAB88A83"
,,Position,Position,Position
Frame,Time (Seconds),X,Y,Z
2699,26.990000,-0.610752,1.277248,0.390768
2700,27.000000,-0.605733,1.277196,0.393161
2701,27.010000,-0.600501,1.277272,0.395841
2702,27.020000,-0.595281,1.277218,0.398249
2703,27.030000,-0.589870,1.277405,0.400815
2704,27.040000,-0.584440,1.277380,0.403337
2705,27.050000,-0.578788,1.277514,0.406105
2706,27.060000,-0.573212,1.277626,0.408660
2707,27.070000,-0.567440,1.277893,0.411345
2708,27.080000,-0.561567,1.278051,0.413945
2709,27.090000,-0.555532,1.278320,0.416676
2710,27.100000,-0.549556,1.278525,0.419415
2711,27.110000,-0.543371,1.278877,0.422032
2712,27.120000,-0.537224,1.279083,0.424796
2713,27.130000,-0.530884,1.279371,0.427715
2714,27.140000,-0.524515,1.279703,0.430293
2715,27.150000,-0.518002,1.280077,0.433056
2716,27.160000,-0.511382,1.280426,0.435866
2717,27.170000,-0.504757,1.280742,0.438498
2718,27.180000,-0.498048,1.281094,0.441303
2719,27.190000,-0.491214,1.281419,0.444074
2720,27.200000,-0.484377,1.281810,0.446834
2721,27.210000,-0.477421,1.282081,0.449578
2722,27.220000,-0.470333,1.282463,0.452212
2723,27.230000,-0.463250,1.282787,0.454849
2724,27.240000,-0.456200,1.283101,0.457602
2725,27.250000,-0.448969,1.283346,0.460244
2726,27.260000,-0.441634,1.283691,0.462817
2727,27.270000,-0.434393,1.283874,0.465460
2728,27.280000,-0.426996,1.284186,0.468123
2729,27.290000,-0.419636,1.284332,0.470695
2730,27.300000,-0.412214,1.284576,0.473195
2731,27.310000,-0.404755,1.284654,0.475621
2732,27.320000,-0.397252,1.284747,0.478116
2733,27.330000,-0.389612,1.284909,0.480595
2734,27.340000,-0.382098,1.284882,0.482931
2735,27.350000,-0.374386,1.284998,0.485237
2736,27.360000,-0.366688,1.285048,0.487609
2737,27.370000,-0.359207,1.284860,0.489864
2738,27.380000,-0.351455,1.284796,0.492073
2739,27.390000,-0.343792,1.284641,0.494175
2740,27.400000,-0.336069,1.284504,0.496366
2741,27.410000,-0.328276,1.284360,0.498458
2742,27.420000,-0.320713,1.284013,0.500435
2743,27.430000,-0.312942,1.283776,0.502440
2744,27.440000,-0.305278,1.283338,0.504370
2745,27.450000,-0.297599,1.282899,0.506307
2746,27.460000,-0.289856,1.282512,0.508134
2747,27.470000,-0.282199,1.282017,0.509941
2748,27.480000,-0.274479,1.281478,0.511630
2749,27.490000,-0.266828,1.280927,0.513260
2750,27.500000,-0.259133,1.280381,0.514967
2751,27.510000,-0.251562,1.279721,0.516503
2752,27.520000,-0.243983,1.279042,0.518037
2753,27.530000,-0.236356,1.278294,0.519496
2754,27.540000,-0.228876,1.277603,0.520929
2755,27.550000,-0.221290,1.276765,0.522304
2756,27.560000,-0.213853,1.275983,0.523520
2757,27.570000,-0.206416,1.275149,0.524785
2758,27.580000,-0.198997,1.274273,0.525974
2759,27.590000,-0.191651,1.273299,0.527046
2760,27.600000,-0.184339,1.272373,0.528159
2761,27.610000,-0.177053,1.271492,0.529164
2762,27.620000,-0.169793,1.270514,0.530113
2763,27.630000,-0.162550,1.269529,0.531051
2764,27.640000,-0.155400,1.268563,0.531861
2765,27.650000,-0.148240,1.267522,0.532668
2766,27.660000,-0.141138,1.266559,0.533433
2767,27.670000,-0.134087,1.265507,0.534114
2768,27.680000,-0.126989,1.264443,0.534729
2769,27.690000,-0.119959,1.263464,0.535259
2770,27.700000,-0.112998,1.262365,0.535807
2771,27.710000,-0.106006,1.261343,0.536314
2772,27.720000,-0.099105,1.260370,0.536603
2773,27.730000,-0.092135,1.259371,0.536954
2774,27.740000,-0.085253,1.258329,0.537212
2775,27.750000,-0.078402,1.257368,0.537497
2776,27.760000,-0.071601,1.256455,0.537623
2777,27.770000,-0.064810,1.255516,0.537748
2778,27.780000,-0.057981,1.254606,0.537805
2779,27.790000,-0.051285,1.253724,0.537764
2780,27.800000,-0.044539,1.252987,0.537729
2781,27.810000,-0.037804,1.252158,0.537592
2782,27.820000,-0.031162,1.251518,0.537419
2783,27.830000,-0.024538,1.250817,0.537145
2784,27.840000,-0.017953,1.250196,0.536951
2785,27.850000,-0.011378,1.249593,0.536611
2786,27.860000,-0.004881,1.249149,0.536191
2787,27.870000,0.001643,1.248612,0.535775
2788,27.880000,0.008099,1.248270,0.535263
2789,27.890000,0.014456,1.247935,0.534756
2790,27.900000,0.020863,1.247607,0.534170
2791,27.910000,0.027141,1.247432,0.533550
2792,27.920000,0.033312,1.247257,0.532941
2793,27.930000,0.039530,1.247072,0.532197
2794,27.940000,0.045631,1.247062,0.531475
2795,27.950000,0.051677,1.247084,0.530717
2796,27.960000,0.057667,1.247070,0.529858
2797,27.970000,0.063603,1.247168,0.529052
2798,27.980000,0.069374,1.247324,0.528131
2799,27.990000,0.075061,1.247465,0.527229
2800,28.000000,0.080719,1.247716,0.526332
2801,28.010000,0.086234,1.247971,0.525349
2802,28.020000,0.091687,1.248340,0.524324
2803,28.030000,0.097028,1.248588,0.523236
2804,28.040000,0.102370,1.248972,0.522204
2805,28.050000,0.107459,1.249414,0.521194
2806,28.060000,0.112508,1.249893,0.520063
2807,28.070000,0.117440,1.250327,0.519030
2808,28.080000,0.122244,1.250755,0.517876
2809,28.090000,0.126965,1.251270,0.516752
2810,28.100000,0.131559,1.251836,0.515647
2811,28.110000,0.136089,1.252394,0.514477
2812,28.120000,0.140380,1.252902,0.513372
2813,28.130000,0.144630,1.253476,0.512215
2814,28.140000,0.148710,1.253967,0.511000
2815,28.150000,0.152691,1.254589,0.509851
2816,28.160000,0.156533,1.255149,0.508650
2817,28.170000,0.160246,1.255793,0.507500
2818,28.180000,0.163860,1.256314,0.506274
2819,28.190000,0.167297,1.256919,0.505123
2820,28.200000,0.170591,1.257520,0.503867
2821,28.210000,0.173763,1.257942,0.502699
2822,28.220000,0.176825,1.258496,0.501532
2823,28.230000,0.179752,1.259002,0.500407
2824,28.240000,0.182527,1.259556,0.499200
2825,28.250000,0.185099,1.260011,0.498026
2826,28.260000,0.187624,1.260535,0.496855
2827,28.270000,0.190030,1.260858,0.495651
2828,28.280000,0.192245,1.261277,0.494526
2829,28.290000,0.194311,1.261640,0.493377
2830,28.300000,0.196321,1.262025,0.492252
2831,28.310000,0.198152,1.262349,0.491041
2832,28.320000,0.199859,1.262725,0.489952
2833,28.330000,0.201368,1.262932,0.488816
2834,28.340000,0.202871,1.263189,0.487625
2835,28.350000,0.204163,1.263429,0.486433
2836,28.360000,0.205394,1.263708,0.485327
2837,28.370000,0.206413,1.263932,0.484228
2838,28.380000,0.207403,1.264070,0.483036
2839,28.390000,0.208195,1.264197,0.481924
2840,28.400000,0.208972,1.264359,0.480747
2841,28.410000,0.209528,1.264422,0.479651
2842,28.420000,0.210008,1.264544,0.478498
2843,28.430000,0.210352,1.264601,0.477287
2844,28.440000,0.210687,1.264626,0.476113
2845,28.450000,0.210841,1.264673,0.474943
2846,28.460000,0.210915,1.264708,0.473884
2847,28.470000,0.210886,1.264632,0.472646
2848,28.480000,0.210787,1.264681,0.471400
2849,28.490000,0.210635,1.264640,0.470316
2850,28.500000,0.210385,1.264633,0.469091
2851,28.510000,0.210024,1.264555,0.467791
2852,28.520000,0.209613,1.264463,0.466557
2853,28.530000,0.209164,1.264485,0.465283
2854,28.540000,0.208561,1.264349,0.463945
2855,28.550000,0.208040,1.264304,0.462607
2856,28.560000,0.207389,1.264287,0.461255
2857,28.570000,0.206777,1.264234,0.459837
2858,28.580000,0.205909,1.263860,0.458318
2859,28.590000,0.205034,1.264016,0.456789
2860,28.600000,0.204166,1.263913,0.455275
2861,28.610000,0.203278,1.263855,0.453718
2862,28.620000,0.202401,1.263821,0.452090
2863,28.630000,0.201572,1.263867,0.450337
2864,28.640000,0.200689,1.263802,0.448635
2865,28.650000,0.199734,1.263955,0.447028
2866,28.660000,0.198774,1.264087,0.445203
2867,28.670000,0.197840,1.264126,0.443291
2868,28.680000,0.196925,1.264237,0.441242
2869,28.690000,0.195998,1.264282,0.439147
2870,28.700000,0.195005,1.264444,0.437115
2871,28.710000,0.194015,1.264507,0.434865
2872,28.720000,0.193057,1.264697,0.432476
2873,28.730000,0.192114,1.264788,0.430237
2874,28.740000,0.191167,1.264871,0.427765
2875,28.750000,0.190274,1.265052,0.425158
2876,28.760000,0.189413,1.265218,0.422503
2877,28.770000,0.188512,1.265395,0.419711
2878,28.780000,0.187696,1.265507,0.416886
2879,28.790000,0.186942,1.265694,0.413966
2880,28.800000,0.186111,1.265901,0.410956
2881,28.810000,0.185385,1.266082,0.407836
2882,28.820000,0.184755,1.266344,0.404625
2883,28.830000,0.184064,1.266498,0.401246
2884,28.840000,0.183434,1.266761,0.397766
2885,28.850000,0.182938,1.267046,0.394176
2886,28.860000,0.182448,1.267290,0.390513
2887,28.870000,0.182048,1.267531,0.386699
2888,28.880000,0.181714,1.267810,0.382785
2889,28.890000,0.181366,1.268084,0.378696
2890,28.900000,0.181112,1.268384,0.374573
2891,28.910000,0.180959,1.268684,0.370285
2892,28.920000,0.180862,1.268988,0.365933
2893,28.930000,0.180893,1.269357,0.361350
2894,28.940000,0.180951,1.269669,0.356753
2895,28.950000,0.181127,1.270085,0.351955
2896,28.960000,0.181375,1.270432,0.347076
2897,28.970000,0.181649,1.270818,0.342114
2898,28.980000,0.182078,1.271240,0.336908
2899,28.990000,0.182532,1.271615,0.331652
2900,29.000000,0.183151,1.272148,0.326330
2901,29.010000,0.183766,1.272608,0.320790
2902,29.020000,0.184550,1.273141,0.315086
2903,29.030000,0.185424,1.273659,0.309275
2904,29.040000,0.186398,1.274187,0.303341
2905,29.050000,0.187441,1.274819,0.297323
2906,29.060000,0.188622,1.275372,0.291120
2907,29.070000,0.189847,1.276056,0.284840
2908,29.080000,0.191273,1.276777,0.278426
2909,29.090000,0.192727,1.277416,0.271846
2910,29.100000,0.194282,1.278140,0.265152
2911,29.110000,0.195966,1.278897,0.258383
2912,29.120000,0.197694,1.279743,0.251500
2913,29.130000,0.199581,1.280548,0.244492
2914,29.140000,0.201565,1.281356,0.237328
2915,29.150000,0.203568,1.282262,0.230066
2916,29.160000,0.205724,1.283234,0.222674
2917,29.170000,0.207948,1.284129,0.215238
2918,29.180000,0.210294,1.285088,0.207600
2919,29.190000,0.212760,1.286099,0.199953
2920,29.200000,0.215260,1.287062,0.192139
2921,29.210000,0.217858,1.288118,0.184299
2922,29.220000,0.220572,1.289160,0.176320
2923,29.230000,0.223376,1.290269,0.168283
2924,29.240000,0.226259,1.291395,0.160120
2925,29.250000,0.229207,1.292585,0.151945
2926,29.260000,0.232173,1.293730,0.143647
2927,29.270000,0.235299,1.294928,0.135367
2928,29.280000,0.238435,1.296110,0.127010
2929,29.290000,0.241684,1.297370,0.118480
2930,29.300000,0.244936,1.298539,0.109994
2931,29.310000,0.248304,1.299737,0.101381
2932,29.320000,0.251681,1.301022,0.092778
2933,29.330000,0.255121,1.302226,0.084176
2934,29.340000,0.258577,1.303522,0.075534
2935,29.350000,0.262200,1.304732,0.066812
2936,29.360000,0.265797,1.305960,0.058151
2937,29.370000,0.269467,1.307239,0.049479
2938,29.380000,0.273169,1.308404,0.040780
2939,29.390000,0.276910,1.309593,0.032107
2940,29.400000,0.280685,1.310759,0.023429
2941,29.410000,0.284585,1.311939,0.014759
2942,29.420000,0.288403,1.313041,0.006156
2943,29.430000,0.292229,1.314003,-0.002450
2944,29.440000,0.296177,1.314961,-0.011016
2945,29.450000,0.300041,1.315914,-0.019551
2946,29.460000,0.303950,1.316766,-0.028025
2947,29.470000,0.307883,1.317555,-0.036462
2948,29.480000,0.311752,1.318287,-0.044843
2949,29.490000,0.315703,1.318934,-0.053136
2950,29.500000,0.319634,1.319495,-0.061401
2951,29.510000,0.323567,1.320048,-0.069490
2952,29.520000,0.327571,1.320443,-0.077558
2953,29.530000,0.331486,1.320808,-0.085573
2954,29.540000,0.335536,1.320989,-0.093359
2955,29.550000,0.339501,1.321115,-0.101234
2956,29.560000,0.343435,1.321160,-0.108828
2957,29.570000,0.347392,1.321041,-0.116455
2958,29.580000,0.351330,1.320903,-0.123864
2959,29.590000,0.355295,1.320541,-0.131245
2960,29.600000,0.359194,1.320179,-0.138436
2961,29.610000,0.363055,1.319596,-0.145556
2962,29.620000,0.366957,1.318875,-0.152495
2963,29.630000,0.370904,1.318034,-0.159338
2964,29.640000,0.374743,1.317066,-0.166008
2965,29.650000,0.378602,1.315967,-0.172560
2966,29.660000,0.382458,1.314701,-0.178930
2967,29.670000,0.386292,1.313295,-0.185168
2968,29.680000,0.390123,1.311662,-0.191348
2969,29.690000,0.393855,1.310006,-0.197245
2970,29.700000,0.397702,1.308107,-0.203028
2971,29.710000,0.401411,1.306077,-0.208709
2972,29.720000,0.405163,1.303873,-0.214134
2973,29.730000,0.408814,1.301517,-0.219553
2974,29.740000,0.412579,1.299059,-0.224647
2975,29.750000,0.416216,1.296418,-0.229682
2976,29.760000,0.419863,1.293573,-0.234590
2977,29.770000,0.423448,1.290669,-0.239230
2978,29.780000,0.427076,1.287554,-0.243778
2979,29.790000,0.430543,1.284339,-0.248118
2980,29.800000,0.434090,1.280889,-0.252354
2981,29.810000,0.437646,1.277349,-0.256351
2982,29.820000,0.441144,1.273662,-0.260260
2983,29.830000,0.444613,1.269806,-0.263919
2984,29.840000,0.447967,1.265934,-0.267332
2985,29.850000,0.451361,1.261866,-0.270704
2986,29.860000,0.454732,1.257691,-0.273839
2987,29.870000,0.457929,1.253547,-0.276741
2988,29.880000,0.461425,1.248977,-0.279672
2989,29.890000,0.464687,1.244442,-0.282324
2990,29.900000,0.467854,1.239931,-0.284793
2991,29.910000,0.471112,1.235246,-0.287062
2992,29.920000,0.474402,1.230434,-0.289263
2993,29.930000,0.477604,1.225612,-0.291209
2994,29.940000,0.480740,1.220756,-0.293006
2995,29.950000,0.483960,1.215698,-0.294671
2996,29.960000,0.487115,1.210681,-0.296136
2997,29.970000,0.490220,1.205532,-0.297456
2998,29.980000,0.493384,1.200394,-0.298618
2999,29.990000,0.496486,1.195212,-0.299522
3000,30.000000,0.499552,1.189950,-0.300409
3001,30.010000,0.502668,1.184703,-0.301000
3002,30.020000,0.505659,1.179336,-0.301575
3003,30.030000,0.508669,1.174037,-0.301848
3004,30.040000,0.511820,1.168633,-0.302158
3005,30.050000,0.514848,1.163264,-0.302308
3006,30.060000,0.518022,1.157751,-0.302286
3007,30.070000,0.520848,1.152470,-0.302022
3008,30.080000,0.524126,1.146930,-0.301818
3009,30.090000,0.527168,1.141525,-0.301358
3010,30.100000,0.530064,1.136294,-0.300821
3011,30.110000,0.533031,1.130992,-0.300186
3012,30.120000,0.536125,1.125604,-0.299496
3013,30.130000,0.539442,1.120189,-0.298615
3014,30.140000,0.542524,1.114853,-0.297735
3015,30.150000,0.545580,1.109615,-0.296712
3016,30.160000,0.548636,1.104523,-0.295540
3017,30.170000,0.551768,1.099170,-0.294229
3018,30.180000,0.554574,1.094442,-0.292926
3019,30.190000,0.557741,1.089437,-0.291594
3020,30.200000,0.560843,1.084584,-0.290180
3021,30.210000,0.563961,1.079767,-0.288767
3022,30.220000,0.567135,1.075005,-0.287265
3023,30.230000,0.570274,1.070345,-0.285722
3024,30.240000,0.573442,1.065848,-0.284171
3025,30.250000,0.576595,1.061430,-0.282579
3026,30.260000,0.579777,1.057080,-0.280924
3027,30.270000,0.582951,1.052812,-0.279366
3028,30.280000,0.586133,1.048696,-0.277787
3029,30.290000,0.589404,1.044679,-0.276124
3030,30.300000,0.592656,1.040721,-0.274505
3031,30.310000,0.595955,1.036858,-0.272915
3032,30.320000,0.599221,1.033079,-0.271444
3033,30.330000,0.602473,1.029490,-0.269811
3034,30.340000,0.605698,1.026040,-0.268376
3035,30.350000,0.608970,1.022657,-0.266845
3036,30.360000,0.612259,1.019398,-0.265487
3037,30.370000,0.615528,1.016216,-0.264185
3038,30.380000,0.618742,1.013153,-0.262852
3039,30.390000,0.621997,1.010230,-0.261577
3040,30.400000,0.625170,1.007428,-0.260487
3041,30.410000,0.628376,1.004794,-0.259340
3042,30.420000,0.631543,1.002057,-0.258371
3043,30.430000,0.634599,0.999585,-0.257483
3044,30.440000,0.637738,0.997160,-0.256648
3045,30.450000,0.640723,0.994929,-0.255935
3046,30.460000,0.643668,0.992598,-0.255345
3047,30.470000,0.646554,0.990479,-0.254801
3048,30.480000,0.649340,0.988440,-0.254378
3049,30.490000,0.652045,0.986591,-0.254123
3050,30.500000,0.654649,0.984666,-0.253979
3051,30.510000,0.657181,0.982808,-0.253858
3052,30.520000,0.659590,0.981182,-0.253939
3053,30.530000,0.661890,0.979568,-0.254141
3054,30.540000,0.664065,0.977940,-0.254500
3055,30.550000,0.666107,0.976508,-0.254908
3056,30.560000,0.668036,0.975055,-0.255507
3057,30.570000,0.669731,0.973789,-0.256210
3058,30.580000,0.671380,0.972420,-0.257155
3059,30.590000,0.672850,0.971326,-0.258159
3060,30.600000,0.674070,0.970184,-0.259223
3061,30.610000,0.675254,0.969133,-0.260490
3062,30.620000,0.676163,0.968134,-0.261922
3063,30.630000,0.676905,0.967268,-0.263419
3064,30.640000,0.677435,0.966331,-0.265157
3065,30.650000,0.677770,0.965509,-0.266924
3066,30.660000,0.677903,0.964644,-0.268870
3067,30.670000,0.677865,0.963693,-0.271113
3068,30.680000,0.677558,0.963229,-0.273113
3069,30.690000,0.677072,0.962758,-0.275350
3070,30.700000,0.676435,0.962189,-0.277733
3071,30.710000,0.675580,0.961866,-0.280288
3072,30.720000,0.674461,0.961362,-0.282940
3073,30.730000,0.673018,0.961027,-0.285570
3074,30.740000,0.671358,0.960734,-0.288377
3075,30.750000,0.669512,0.960397,-0.291225
3076,30.760000,0.667475,0.960061,-0.294350
3077,30.770000,0.665112,0.959840,-0.297527
3078,30.780000,0.662577,0.959601,-0.300722
3079,30.790000,0.659750,0.959443,-0.304004
3080,30.800000,0.656691,0.959249,-0.307502
3081,30.810000,0.653305,0.959149,-0.311000
3082,30.820000,0.649850,0.958904,-0.314679
3083,30.830000,0.646051,0.958842,-0.318270
3084,30.840000,0.641979,0.958716,-0.322186
3085,30.850000,0.637788,0.958556,-0.326074
3086,30.860000,0.633237,0.958568,-0.329987
3087,30.870000,0.628499,0.958345,-0.334090
3088,30.880000,0.623527,0.958362,-0.338113
3089,30.890000,0.618320,0.958272,-0.342298
3090,30.900000,0.612871,0.958137,-0.346548
3091,30.910000,0.607171,0.958097,-0.350798
3092,30.920000,0.601239,0.958075,-0.355230
3093,30.930000,0.595179,0.957987,-0.359620
3094,30.940000,0.588859,0.958019,-0.364061
3095,30.950000,0.582300,0.957937,-0.368541
3096,30.960000,0.575598,0.957997,-0.373077
3097,30.970000,0.568637,0.958042,-0.377620
3098,30.980000,0.561471,0.958169,-0.382242
3099,30.990000,0.554186,0.958239,-0.386895
3100,31.000000,0.546683,0.958362,-0.391558
3101,31.010000,0.538994,0.958598,-0.396156
3102,31.020000,0.531131,0.958816,-0.400839
3103,31.030000,0.523107,0.959084,-0.405459
3104,31.040000,0.514943,0.959479,-0.410145
3105,31.050000,0.506650,0.959823,-0.414761
3106,31.060000,0.498204,0.960198,-0.419410
3107,31.070000,0.489594,0.960741,-0.423940
3108,31.080000,0.480949,0.961233,-0.428556
3109,31.090000,0.472125,0.961751,-0.433177
3110,31.100000,0.463234,0.962402,-0.437713
3111,31.110000,0.454251,0.963057,-0.442186
3112,31.120000,0.445161,0.963791,-0.446636
3113,31.130000,0.435930,0.964508,-0.451091
3114,31.140000,0.426801,0.965295,-0.455446
3115,31.150000,0.417509,0.966149,-0.459833
3116,31.160000,0.408144,0.967002,-0.464067
3117,31.170000,0.398716,0.968025,-0.468358
3118,31.180000,0.389323,0.968956,-0.472494
3119,31.190000,0.379787,0.970017,-0.476633
3120,31.200000,0.370273,0.971098,-0.480731
3121,31.210000,0.360719,0.972286,-0.484735
3122,31.220000,0.351155,0.973441,-0.488672
3123,31.230000,0.341589,0.974656,-0.492555
3124,31.240000,0.332040,0.976030,-0.496352
3125,31.250000,0.322269,0.977409,-0.500086
3126,31.260000,0.312699,0.978885,-0.503748
3127,31.270000,0.303287,0.980108,-0.507371
3128,31.280000,0.293570,0.981662,-0.510959
3129,31.290000,0.284084,0.983146,-0.514460
3130,31.300000,0.274501,0.984690,-0.517866
3131,31.310000,0.265042,0.986212,-0.521248
3132,31.320000,0.255512,0.987767,-0.524552
3133,31.330000,0.246218,0.989238,-0.527733
3134,31.340000,0.236704,0.990997,-0.530793
3135,31.350000,0.227458,0.992504,-0.533917
3136,31.360000,0.217936,0.994301,-0.536830
3137,31.370000,0.208599,0.995993,-0.539777
3138,31.380000,0.199387,0.997721,-0.542586
3139,31.390000,0.190097,0.999489,-0.545346
3140,31.400000,0.181001,1.001204,-0.547981
3141,31.410000,0.171904,1.002915,-0.550660
3142,31.420000,0.162767,1.004665,-0.553173
3143,31.430000,0.153820,1.006401,-0.555636
3144,31.440000,0.144879,1.008181,-0.558046
3145,31.450000,0.135977,1.009970,-0.560443
3146,31.460000,0.127079,1.011739,-0.562777
3147,31.470000,0.118185,1.013493,-0.565067
3148,31.480000,0.109399,1.015307,-0.567232
3149,31.490000,0.100641,1.017081,-0.569368
3150,31.500000,0.091983,1.018794,-0.571508
3151,31.510000,0.083365,1.020566,-0.573567
3152,31.520000,0.074792,1.022305,-0.575576
3153,31.530000,0.066242,1.024054,-0.577479
3154,31.540000,0.057773,1.025820,-0.579320
3155,31.550000,0.049306,1.027518,-0.581199
3156,31.560000,0.040904,1.029155,-0.583049
3157,31.570000,0.032571,1.030876,-0.584789
3158,31.580000,0.024274,1.032557,-0.586574
3159,31.590000,0.016023,1.034200,-0.588281
3160,31.600000,0.007765,1.035795,-0.589923
3161,31.610000,-0.000410,1.037445,-0.591546
3162,31.620000,-0.008527,1.039015,-0.593211
3163,31.630000,-0.016617,1.040609,-0.594783
3164,31.640000,-0.024656,1.042154,-0.596248
